Student_ID,Time,Type,Test,Class,Teacher,SchoolDistrict,AssignedCondition,ActualCondition,Dyad,NumPartners,IndividualDays,CollaborativeDays,MixedDays,Month,Gender,Grade,DayCount,TestCount,UnitCount,TutorCount,NotInclude,NotInclude,1_fractionBarA0201 SetPieces,1_fractionBarA0401 SetPieces,1_pieChartA0101 SetPieces,1_pieChartA0301 SetPieces,1 Total,2_denA0001 UpdateTextField,2_dragNDropA0302 SetChildren,2_numA0001 UpdateTextField,2 Total,3_denA0201 UpdateTextArea,3_denA0202 UpdateTextArea,3_denA0203 UpdateTextArea,3_denA0204 UpdateTextArea,3_denA0205 UpdateTextArea,3_dragNDropA0301 SetChildren,3_dragNDropA0302 SetChildren,3_dragNDropA0303 SetChildren,3_dragNDropA0304 SetChildren,3_dragNDropA0305 SetChildren,3_lcdA0101 UpdateTextArea,3_numA0201 UpdateTextArea,3_numA0202 UpdateTextArea,3_numA0203 UpdateTextArea,3_numA0204 UpdateTextArea,3_numA0205 UpdateTextArea,3 Total,4_dragNDropA0302 SetChildren,4_lcdA0001 UpdateTextField,4_multA0001 UpdateTextField,4_multA0002 UpdateTextField,4 Total,5_responseA0001 UpdateTextArea,5 Total,6_responseA0001 UpdateTextArea,6 Total,7_denA0002 UpdateTextField,7_dragNDropA0302 SetChildren,7_numA0002 UpdateTextField,7 Total,8_compareA0001 UpdateTextField,8_denA0003 UpdateTextField,8_denA0004 UpdateTextField,8_dragNDropA0302 SetChildren,8_lcdA0001 UpdateTextField,8_numA0003 UpdateTextField,8_numA0004 UpdateTextField,8 Total,9_dragNDropA0103 SetChildren,9_dragNDropA0104 SetChildren,9_dragNDropA0105 SetChildren,9_dragNDropA0106 SetChildren,9_dragNDropA0107 SetChildren,9_dragNDropA0108 SetChildren,9 Total,10_dragNDropA0103 SetChildren,10_dragNDropA0104 SetChildren,10_dragNDropA0105 SetChildren,10_dragNDropA0106 SetChildren,10_dragNDropA0107 SetChildren,10_dragNDropA0108 SetChildren,10 Total,11_dragNDropA0302 SetChildren,11_pieChartA0001 SetPieces,11 Total,12_denA0201 UpdateTextArea,12_denA0202 UpdateTextArea,12_denA0301 UpdateTextArea,12_numA0201 UpdateTextArea,12_numA0202 UpdateTextArea,12_numA0301 UpdateTextArea,12_textA0101 UpdateTextArea,12 Total,13_denA0003 UpdateTextField,13_denA0004 UpdateTextField,13_denA0005 UpdateTextField,13_dragNDropA0302 SetChildren,13_lcdA0001 UpdateTextField,13_numA0003 UpdateTextField,13_numA0004 UpdateTextField,13_numA0005 UpdateTextField,13 Total,14_denA0201 UpdateTextArea,14_denA0202 UpdateTextArea,14_denA0301 UpdateTextArea,14_numA0201 UpdateTextArea,14_numA0202 UpdateTextArea,14_numA0301 UpdateTextArea,14_textA0101 UpdateTextArea,14 Total,15_denA0003 UpdateTextField,15_denA0004 UpdateTextField,15_denA0005 UpdateTextField,15_dragNDropA0302 SetChildren,15_lcdA0001 UpdateTextField,15_numA0003 UpdateTextField,15_numA0004 UpdateTextField,15_numA0005 UpdateTextField,15 Total,Grand Total,ErroneousTotal,ErroneousPercentage,ProceduralTotal,ProceduralPercentage,NonWrittenTotal,WeightedTotal,TotalPercentage,HintsComparingErroneous,HintsComparingProcedural,HintsEquivalentErroneous,HintsEquivalentProcedural,HintsLCDErroneous,HintsLCDProcedural,HintsErroneous,HintsProcedural,HintsTotal,ErrorsComparingErroneous,ErrorsComparingProcedural,ErrorsEquivalentErroneous,ErrorsEquivalentProcedural,ErrorsLCDErroneous,ErrorsLCDProcedural,ErrorsErroneous,ErrorsProcedural,ErrorsTotal,WrittenLength,StudentDuration,ClassDuration,TotalPercentStudentDuration,TotalPercentClassDuration
Stu_0963ba374068fed20a4989070159adc5,Posttest,B,Posttest B,Rongaus 2,Rongaus ,Montour,C,C,448,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,1,1,1,3,1,1,1,1,1,1,0,2,0,1,1,1,1,1,1,6,1,1,1,1,1,0,5,1,1,1,1,0,0,4,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,6,45,24,0.685714286,19,0.413043478,43,0.549378882,0.530864198,22,5,3,0,1,0,26,5,31,28,306,10,2,36,71,74,379,453,106,68,72,0.007806826,
Stu_0ae4b18431beb05f0e432a94a5f1bc1e,Pretest,A,Pretest A,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,Female,5,5,2,4,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,0.228571429,20,0.434782609,28,0.331677019,0.345679012,0,0,0,0,1,3,1,3,4,46,4,0,0,7,46,53,50,103,454,34,48,0.01016703,
Stu_0ae4b18431beb05f0e432a94a5f1bc1e,Posttest,B,Posttest B,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,Female,5,5,2,4,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,4,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,0,1,0,0,1,1,3,1,0,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,77,32,0.914285714,43,0.934782609,75,0.924534161,0.925925926,0,0,0,0,1,3,1,3,4,46,4,0,0,7,46,53,50,103,176,28,43,0.033068783,
Stu_0e27174450b5b4da2e2ffe7b2b68280e,Pretest,A,Pretest A,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,NotReported,5,5,2,4,3,KEEP,KEEP,1,1,0,0,2,1,1,1,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,0.142857143,7,0.152173913,12,0.147515528,0.148148148,0,0,0,0,0,0,0,0,0,35,21,0,0,8,33,43,54,97,148,34,48,0.004357298,
Stu_0e27174450b5b4da2e2ffe7b2b68280e,Posttest,B,Posttest B,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,NotReported,5,5,2,4,3,KEEP,KEEP,1,1,0,0,2,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,1,0,0,1,1,1,1,6,1,1,1,0,0,0,1,4,1,1,1,0,1,1,1,0,6,49,16,0.457142857,31,0.673913043,47,0.56552795,0.580246914,0,0,0,0,0,0,0,0,0,35,21,0,0,8,33,43,54,97,45,21,43,0.027630805,
Stu_0f1df4127d09c1b4fcbb116874390a36,Pretest,A,Pretest A,Rindels,Rindels,Lebanon,M,M,455,2,0,0,2,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,9,1,1,1,1,4,1,1,1,1,1,0,1,2,0,1,1,0,0,1,1,4,0,0,1,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,12,0.342857143,17,0.369565217,29,0.35621118,0.358024691,0,8,12,0,2,0,14,8,22,19,3,0,0,10,3,29,6,35,245,63,65,0.005682932,
Stu_0f1df4127d09c1b4fcbb116874390a36,Posttest,B,Posttest B,Rindels,Rindels,Lebanon,M,M,455,2,0,0,2,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,0,1,3,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,1,1,1,1,0,1,5,0,1,1,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,76,30,0.857142857,44,0.956521739,74,0.906832298,0.913580247,0,8,12,0,2,0,14,8,22,19,3,0,0,10,3,29,6,35,192,35,43,0.026102293,
Stu_0f81e672bc36e266f82745b141e1e301,Pretest,B,Pretest B,Ewonce,Ewonce,Montour,M,M,456,1,0,0,3,May,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,0,0,0,0,1,1,2,1,1,1,1,0,0,4,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,70,28,0.8,40,0.869565217,68,0.834782609,0.839506173,12,0,0,1,0,0,12,1,13,29,10,20,4,27,3,76,17,93,199,29,41,0.028948489,
Stu_0f81e672bc36e266f82745b141e1e301,Posttest,A,Posttest A,Ewonce,Ewonce,Montour,M,M,456,1,0,0,3,May,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,1,1,1,1,0,1,5,0,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,79,32,0.914285714,45,0.97826087,77,0.946273292,0.950617284,12,0,0,1,0,0,12,1,13,29,10,20,4,27,3,76,17,93,165,19,60,0.050032489,
Stu_102b1e680c68541494020bfb5702e525,Pretest,A,Pretest A,Ewonce,Ewonce,Montour,M,M,457,2,0,0,2,May,Female,4,4,2,4,2,KEEP,KEEP,1,0,1,1,3,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,0,1,2,0,1,1,0,1,0,0,3,1,1,1,1,0,0,4,1,1,1,1,0,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,36,17,0.485714286,17,0.369565217,34,0.427639752,0.419753086,1,3,5,5,0,0,6,8,14,30,14,15,7,0,0,45,21,66,171,31,41,0.013540422,
Stu_102b1e680c68541494020bfb5702e525,Posttest,B,Posttest B,Ewonce,Ewonce,Montour,M,M,457,2,0,0,2,May,Female,4,4,2,4,2,KEEP,KEEP,0,0,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,66,27,0.771428571,37,0.804347826,64,0.787888199,0.790123457,1,3,5,5,0,0,6,8,14,30,14,15,7,0,0,45,21,66,163,22,60,0.035914703,
Stu_1058b4bfd9383f3929cdc88159f2bf84,Pretest,B,Pretest B,Huffman,Huffman,Level Green,C,C,458,1,0,2,0,May,NotReported,4,5,2,4,3,KEEP,KEEP,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,5,1,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,0.171428571,7,0.152173913,13,0.161801242,0.160493827,15,6,0,0,60,3,75,9,84,50,28,0,0,20,18,70,46,116,179,20,22,0.008024691,
Stu_1058b4bfd9383f3929cdc88159f2bf84,Posttest,A,Posttest A,Huffman,Huffman,Level Green,C,C,458,1,0,2,0,May,NotReported,4,5,2,4,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,1,1,1,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0.085714286,16,0.347826087,19,0.216770186,0.234567901,15,6,0,0,60,3,75,9,84,50,28,0,0,20,18,70,46,116,113,43,48,0.005455067,
Stu_10d8646e772399a839c368dfa6761667,Pretest,A,Pretest A,Deley,Deley,Montour,M,M,459,1,0,0,3,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,0.085714286,20,0.434782609,23,0.260248447,0.283950617,0,0,0,0,0,0,0,0,0,8,7,4,0,4,10,16,17,33,NA,33,36,0.008604564,
Stu_10d8646e772399a839c368dfa6761667,Posttest,B,Posttest B,Deley,Deley,Montour,M,M,459,1,0,0,3,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,4,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,14,0.4,26,0.565217391,40,0.482608696,0.49382716,0,0,0,0,0,0,0,0,0,8,7,4,0,4,10,16,17,33,511,59,61,0.008369952,
Stu_12220e9273310f886932d8f650704de5,Pretest,A,Pretest A,Herrington,Herrington,Holiday Park,M,M,460,1,0,0,3,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,4,1,1,1,1,1,1,6,1,1,0,1,0,0,3,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,7,35,18,0.514285714,15,0.326086957,33,0.420186335,0.407407407,27,48,3,0,0,42,30,90,120,40,22,23,54,35,22,98,98,196,73,30,41,0.013580247,
Stu_12220e9273310f886932d8f650704de5,Posttest,B,Posttest B,Herrington,Herrington,Holiday Park,M,M,460,1,0,0,3,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,1,1,1,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,23,6,0.171428571,15,0.326086957,21,0.248757764,0.259259259,27,48,3,0,0,42,30,90,120,40,22,23,54,35,22,98,98,196,112,19,42,0.013645224,
Stu_128e5f95f55eb11507d94dd28126596f,Pretest,A,Pretest A,Rongaus 1,Rongaus ,Montour,C,C,462,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.028571429,5,0.108695652,6,0.06863354,0.074074074,0,10,3,0,0,0,3,10,13,38,20,9,1,16,10,63,31,94,24,22,23,0.003367003,
Stu_128e5f95f55eb11507d94dd28126596f,Posttest,B,Posttest B,Rongaus 1,Rongaus ,Montour,C,C,462,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,71,29,0.828571429,40,0.869565217,69,0.849068323,0.851851852,0,10,3,0,0,0,3,10,13,38,20,9,1,16,10,63,31,94,126,36,44,0.023662551,
Stu_14d7d9a11fa8e5370aa6cf4310c80503,Pretest,B,Pretest B,Rongaus 2,Rongaus ,Montour,C,C,463,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,0,0,0,1,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,0,0,0,1,0,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,11,0.314285714,27,0.586956522,38,0.450621118,0.469135802,0,0,0,0,0,0,0,0,0,28,41,7,2,14,2,49,45,94,156,29,31,0.016177097,
Stu_14d7d9a11fa8e5370aa6cf4310c80503,Posttest,A,Posttest A,Rongaus 2,Rongaus ,Montour,C,C,463,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,0,5,0,1,1,1,1,1,1,1,1,1,7,1,1,0,0,1,1,1,1,6,1,1,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,65,18,0.514285714,45,0.97826087,63,0.746273292,0.777777778,0,0,0,0,0,0,0,0,0,28,41,7,2,14,2,49,45,94,83,62,72,0.012544803,
Stu_155c84721235eac1a74a2fb71f469ae7,Pretest,A,Pretest A,Rongaus 2,Rongaus ,Montour,C,C,464,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,,,,,,,,,,,,,,,,,,67,26,0.742857143,39,0.847826087,65,0.795341615,0.802469136,0,1,0,0,3,1,3,2,5,30,18,7,10,7,14,44,42,86,275,28,31,0.028659612,
Stu_155c84721235eac1a74a2fb71f469ae7,Posttest,B,Posttest B,Rongaus 2,Rongaus ,Montour,C,C,464,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,4,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,81,33,0.942857143,46,1,79,0.971428571,0.975308642,0,1,0,0,3,1,3,2,5,30,18,7,10,7,14,44,42,86,78,59,72,0.016530655,
Stu_156e218140fea79318c2009236b1e14d,Pretest,A,Pretest A,Rindels,Rindels,Lebanon,M,M,466,2,0,0,2,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,1,1,0,0,2,1,1,1,1,1,1,6,1,1,1,1,0,1,5,0,1,1,1,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,38,11,0.314285714,25,0.543478261,36,0.428881988,0.444444444,3,0,1,0,7,2,11,2,13,86,20,2,0,50,50,138,70,208,499,62,65,0.007168459,
Stu_156e218140fea79318c2009236b1e14d,Posttest,B,Posttest B,Rindels,Rindels,Lebanon,M,M,466,2,0,0,2,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,64,23,0.657142857,39,0.847826087,62,0.752484472,0.765432099,3,0,1,0,7,2,11,2,13,86,20,2,0,50,50,138,70,208,251,27,43,0.028349337,
Stu_15a9aa0e1c926478957f6ad016f852f8,Pretest,A,Pretest A,Giovannitti,Giovannitti,Level Green,M,M,467,1,0,0,3,May,NotReported,5,5,2,6,3,KEEP,KEEP,1,1,1,0,3,1,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,6,0,0,0,0,0,1,1,1,1,1,0,1,2,0,1,1,0,1,1,1,5,1,1,0,0,1,1,4,1,1,1,1,1,1,6,0,0,0,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,0,1,0,0,1,0,1,3,1,1,1,1,1,1,1,1,8,56,25,0.714285714,29,0.630434783,54,0.672360248,0.666666667,0,0,0,0,0,0,0,0,0,32,2,16,9,18,9,66,20,86,229,34,38,0.019607843,
Stu_15a9aa0e1c926478957f6ad016f852f8,Posttest,B,Posttest B,Giovannitti,Giovannitti,Level Green,M,M,467,1,0,0,3,May,NotReported,5,5,2,6,3,KEEP,KEEP,1,1,0,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,1,1,2,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,0,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,0,6,72,25,0.714285714,45,0.97826087,70,0.846273292,0.864197531,0,0,0,0,0,0,0,0,0,32,2,16,9,18,9,66,20,86,106,14,30,0.061728395,
Stu_168c1b76ae5adc31f185bd8e12f82832,Pretest,B,Pretest B,Huffman,Huffman,Level Green,C,C,468,1,0,2,0,May,Female,4,5,2,4,3,KEEP,KEEP,1,1,1,1,4,0,1,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,0.057142857,9,0.195652174,11,0.126397516,0.135802469,0,0,0,0,0,1,0,1,1,48,28,0,0,25,37,73,65,138,89,19,22,0.007147498,
Stu_168c1b76ae5adc31f185bd8e12f82832,Posttest,A,Posttest A,Huffman,Huffman,Level Green,C,C,468,1,0,2,0,May,Female,4,5,2,4,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,12,0,1,1,1,3,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,6,54,25,0.714285714,27,0.586956522,52,0.650621118,0.641975309,0,0,0,0,0,1,0,1,1,48,28,0,0,25,37,73,65,138,160,41,48,0.015657934,
Stu_16c991354e522c00b2b60df2963801a3,Pretest,A,Pretest A,Pucka,Pucka,Holiday Park,M,M,469,1,0,0,3,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,4,0.086956522,4,0.043478261,0.049382716,0,0,1,0,3,0,4,0,4,70,67,4,34,32,49,106,150,256,51,35,37,0.001410935,
Stu_16c991354e522c00b2b60df2963801a3,Posttest,B,Posttest B,Pucka,Pucka,Holiday Park,M,M,469,1,0,0,3,May,Male,5,5,2,6,3,KEEP,KEEP,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,0.114285714,5,0.108695652,9,0.111490683,0.111111111,0,0,1,0,3,0,4,0,4,70,67,4,34,32,49,106,150,256,42,19,25,0.005847953,
Stu_16e6c74e10ccc32d6a1e2143c6d42fe9,Pretest,A,Pretest A,Herrington,Herrington,Holiday Park,M,M,470,1,0,0,3,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,1,1,3,1,1,1,1,1,1,1,3,0,1,1,0,0,1,1,4,0,0,0,0,1,1,2,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,0,6,59,28,0.8,29,0.630434783,57,0.715217391,0.703703704,0,0,3,0,0,0,3,0,3,21,5,5,0,20,26,46,31,77,403,27,41,0.0260631,
Stu_16e6c74e10ccc32d6a1e2143c6d42fe9,Posttest,B,Posttest B,Herrington,Herrington,Holiday Park,M,M,470,1,0,0,3,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,0,3,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,0,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,0,6,76,28,0.8,46,1,74,0.9,0.913580247,0,0,3,0,0,0,3,0,3,21,5,5,0,20,26,46,31,77,225,16,42,0.057098765,
Stu_1747e0831c21e019e1a0acb16cc4193f,Pretest,A,Pretest A,Ewonce,Ewonce,Montour,M,M,471,1,0,0,3,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,1,1,1,3,1,1,1,1,1,0,1,2,0,1,0,0,0,1,0,2,1,1,1,1,1,1,6,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10,0.285714286,13,0.282608696,23,0.284161491,0.283950617,0,0,0,0,0,0,0,0,0,37,2,8,0,28,5,73,7,80,443,31,41,0.009159697,
